Entity,Code,Day,total_vaccinations_per_hundred
Cote d'Ivoire,CIV,2021-06-11,2.4
Cote d'Ivoire,CIV,2021-06-12,2.44
Cote d'Ivoire,CIV,2021-06-13,2.46
Cote d'Ivoire,CIV,2021-06-14,2.47
Cote d'Ivoire,CIV,2021-06-15,2.5
Cote d'Ivoire,CIV,2021-06-16,2.53
Cote d'Ivoire,CIV,2021-06-17,2.55
Cote d'Ivoire,CIV,2021-06-18,2.56
Cote d'Ivoire,CIV,2021-06-19,2.57
Cote d'Ivoire,CIV,2021-06-20,2.58
Cote d'Ivoire,CIV,2021-06-21,2.6
Cote d'Ivoire,CIV,2021-06-22,2.61
Cote d'Ivoire,CIV,2021-06-23,2.62
Cote d'Ivoire,CIV,2021-06-24,2.62
Cote d'Ivoire,CIV,2021-06-25,2.63
Cote d'Ivoire,CIV,2021-06-28,2.65
Cote d'Ivoire,CIV,2021-06-29,2.66
Cote d'Ivoire,CIV,2021-06-30,2.69
Cote d'Ivoire,CIV,2021-07-01,2.73
Cote d'Ivoire,CIV,2021-07-02,2.77
Cote d'Ivoire,CIV,2021-07-03,2.81
Cote d'Ivoire,CIV,2021-07-04,2.83
Cote d'Ivoire,CIV,2021-07-05,2.84
Cote d'Ivoire,CIV,2021-07-06,2.89
Cote d'Ivoire,CIV,2021-07-07,2.93
Cote d'Ivoire,CIV,2021-07-08,2.97
Cote d'Ivoire,CIV,2021-07-09,3.02
Cote d'Ivoire,CIV,2021-07-12,3.04
Cote d'Ivoire,CIV,2021-07-13,3.06
Cote d'Ivoire,CIV,2021-07-14,3.08
Cote d'Ivoire,CIV,2021-07-15,3.11
Cote d'Ivoire,CIV,2021-07-16,3.14
Cote d'Ivoire,CIV,2021-07-17,3.17
Cote d'Ivoire,CIV,2021-07-18,3.18
Cote d'Ivoire,CIV,2021-07-19,3.19
Cote d'Ivoire,CIV,2021-07-20,3.22
Cote d'Ivoire,CIV,2021-07-21,3.22
Cote d'Ivoire,CIV,2021-07-23,3.26
Cote d'Ivoire,CIV,2021-07-24,3.29
Cote d'Ivoire,CIV,2021-07-25,3.32
Cote d'Ivoire,CIV,2021-07-26,3.32
Cote d'Ivoire,CIV,2021-07-27,3.35
Cote d'Ivoire,CIV,2021-07-28,3.41
Cote d'Ivoire,CIV,2021-07-29,3.46
Cote d'Ivoire,CIV,2021-07-30,3.52
Cote d'Ivoire,CIV,2021-07-31,3.58
Cote d'Ivoire,CIV,2021-08-01,3.62
Cote d'Ivoire,CIV,2021-08-02,3.63
Cote d'Ivoire,CIV,2021-08-03,3.79
Cote d'Ivoire,CIV,2021-08-04,3.9
Cote d'Ivoire,CIV,2021-08-05,3.97
Cote d'Ivoire,CIV,2021-08-06,3.98
Cote d'Ivoire,CIV,2021-08-07,4.04
Cote d'Ivoire,CIV,2021-08-08,4.06
Cote d'Ivoire,CIV,2021-08-09,4.08
Cote d'Ivoire,CIV,2021-08-10,4.14
Cote d'Ivoire,CIV,2021-08-11,4.19
Cote d'Ivoire,CIV,2021-08-12,4.24
Cote d'Ivoire,CIV,2021-08-13,4.28
Cote d'Ivoire,CIV,2021-08-14,4.32
Cote d'Ivoire,CIV,2021-08-16,4.36
Cote d'Ivoire,CIV,2021-08-17,4.43
Cote d'Ivoire,CIV,2021-08-19,4.45
Cote d'Ivoire,CIV,2021-08-20,4.49
Cote d'Ivoire,CIV,2021-08-21,4.51
Cote d'Ivoire,CIV,2021-08-22,4.52
Cote d'Ivoire,CIV,2021-08-23,4.53
Cote d'Ivoire,CIV,2021-08-24,4.57
Cote d'Ivoire,CIV,2021-08-25,4.59
Cote d'Ivoire,CIV,2021-08-26,4.61
Cote d'Ivoire,CIV,2021-08-27,4.62
Cote d'Ivoire,CIV,2021-08-28,4.65
Cote d'Ivoire,CIV,2021-08-30,4.71
Cote d'Ivoire,CIV,2021-08-31,4.81
Cote d'Ivoire,CIV,2021-09-01,4.87
Cote d'Ivoire,CIV,2021-09-03,4.99
Cote d'Ivoire,CIV,2021-09-04,5.05
Cote d'Ivoire,CIV,2021-09-05,5.09
Cote d'Ivoire,CIV,2021-09-06,5.13
Cote d'Ivoire,CIV,2021-09-07,5.18
Cote d'Ivoire,CIV,2021-09-10,5.21
Cote d'Ivoire,CIV,2021-09-12,5.48
Cote d'Ivoire,CIV,2021-09-13,5.5
Cote d'Ivoire,CIV,2021-09-14,5.59
Cote d'Ivoire,CIV,2021-09-15,5.75
Cote d'Ivoire,CIV,2021-09-16,5.91
Cote d'Ivoire,CIV,2021-09-17,6.03
Cote d'Ivoire,CIV,2021-09-18,6.16
Cote d'Ivoire,CIV,2021-09-19,6.25
Cote d'Ivoire,CIV,2021-09-20,6.3
Cote d'Ivoire,CIV,2021-09-22,6.52
Cote d'Ivoire,CIV,2021-09-23,6.64
Cote d'Ivoire,CIV,2021-09-24,6.76
Cote d'Ivoire,CIV,2021-09-25,6.9
Cote d'Ivoire,CIV,2021-09-26,6.99
Cote d'Ivoire,CIV,2021-09-27,7.04
Cote d'Ivoire,CIV,2021-09-29,7.39
Cote d'Ivoire,CIV,2021-09-30,7.59
Cote d'Ivoire,CIV,2021-10-01,7.82
Cote d'Ivoire,CIV,2021-10-02,7.95
Cote d'Ivoire,CIV,2021-10-03,8.06
Cote d'Ivoire,CIV,2021-10-04,8.15
Cote d'Ivoire,CIV,2021-10-05,8.29
Cote d'Ivoire,CIV,2021-10-06,8.85
Cote d'Ivoire,CIV,2021-10-11,9.16
Cote d'Ivoire,CIV,2021-10-15,9.81
Cote d'Ivoire,CIV,2021-10-19,10.27
Cote d'Ivoire,CIV,2021-10-22,10.67
Cote d'Ivoire,CIV,2021-10-24,10.82
Cote d'Ivoire,CIV,2021-10-28,11.16
Cote d'Ivoire,CIV,2021-10-31,11.48
Cote d'Ivoire,CIV,2021-11-04,11.99
Cote d'Ivoire,CIV,2021-11-09,12.58
Cote d'Ivoire,CIV,2021-11-14,13.66
Cote d'Ivoire,CIV,2021-12-05,16.08
Cote d'Ivoire,CIV,2021-12-12,17.09
Cote d'Ivoire,CIV,2021-12-31,25.26
Cote d'Ivoire,CIV,2022-01-01,25.64
Cote d'Ivoire,CIV,2022-01-03,25.72
Cote d'Ivoire,CIV,2022-01-04,25.8
Cote d'Ivoire,CIV,2022-01-05,25.89
Cote d'Ivoire,CIV,2022-01-06,25.97
Cote d'Ivoire,CIV,2022-01-07,26.06
Cote d'Ivoire,CIV,2022-01-08,26.13
Cote d'Ivoire,CIV,2022-01-14,26.46
Cote d'Ivoire,CIV,2022-01-18,26.57
Cote d'Ivoire,CIV,2022-01-27,26.96
Cote d'Ivoire,CIV,2022-02-11,30.45
Cote d'Ivoire,CIV,2022-02-20,33.94
Cote d'Ivoire,CIV,2022-03-05,35.41
Cote d'Ivoire,CIV,2022-03-08,35.9
Cote d'Ivoire,CIV,2022-03-14,36.06
Cote d'Ivoire,CIV,2022-03-27,36.8
Cote d'Ivoire,CIV,2022-04-10,42.16
Cote d'Ivoire,CIV,2022-04-26,42.55
Cote d'Ivoire,CIV,2022-05-22,43.99
Cote d'Ivoire,CIV,2022-05-29,45.29
Cote d'Ivoire,CIV,2022-06-05,45.29
Cote d'Ivoire,CIV,2022-07-03,51.3
Cote d'Ivoire,CIV,2022-08-07,61.83
Cote d'Ivoire,CIV,2022-08-21,64.05
Cote d'Ivoire,CIV,2022-09-04,65
Cote d'Ivoire,CIV,2022-09-18,65.86
Cote d'Ivoire,CIV,2022-10-23,73.11
Cote d'Ivoire,CIV,2022-11-20,77.04
Cote d'Ivoire,CIV,2022-12-18,84.36
Cote d'Ivoire,CIV,2023-01-15,86.21
Cote d'Ivoire,CIV,2023-01-22,86.71
Cote d'Ivoire,CIV,2023-02-19,89.71
Croatia,HRV,2020-12-30,0.2
Croatia,HRV,2021-01-03,0.3
Croatia,HRV,2021-01-05,0.34
Croatia,HRV,2021-01-07,0.51
Croatia,HRV,2021-01-08,0.62
Croatia,HRV,2021-01-09,0.74
Croatia,HRV,2021-01-13,0.86
Croatia,HRV,2021-01-14,0.94
Croatia,HRV,2021-01-15,1.03
Croatia,HRV,2021-01-16,1.14
Croatia,HRV,2021-01-19,1.35
Croatia,HRV,2021-01-22,1.61
Croatia,HRV,2021-01-25,1.74
Croatia,HRV,2021-01-29,1.98
Croatia,HRV,2021-02-01,2.08
Croatia,HRV,2021-02-03,2.18
Croatia,HRV,2021-02-04,2.37
Croatia,HRV,2021-02-09,2.54
Croatia,HRV,2021-02-11,2.8
Croatia,HRV,2021-02-15,2.99
Croatia,HRV,2021-02-18,3.53
Croatia,HRV,2021-02-22,4.12
Croatia,HRV,2021-02-24,4.57
Croatia,HRV,2021-02-25,4.82
Croatia,HRV,2021-03-01,5.29
Croatia,HRV,2021-03-04,6
Croatia,HRV,2021-03-08,6.58
Croatia,HRV,2021-03-12,7.47
Croatia,HRV,2021-03-19,9.06
Croatia,HRV,2021-03-22,9.69
Croatia,HRV,2021-03-26,10.34
Croatia,HRV,2021-03-28,10.68
Croatia,HRV,2021-03-31,11.82
Croatia,HRV,2021-04-01,12.37
Croatia,HRV,2021-04-02,12.83
Croatia,HRV,2021-04-04,13.01
Croatia,HRV,2021-04-06,13.06
Croatia,HRV,2021-04-07,13.23
Croatia,HRV,2021-04-08,13.48
Croatia,HRV,2021-04-09,14.04
Croatia,HRV,2021-04-10,14.49
Croatia,HRV,2021-04-11,14.59
Croatia,HRV,2021-04-12,14.77
Croatia,HRV,2021-04-13,15.02
Croatia,HRV,2021-04-14,15.32
Croatia,HRV,2021-04-15,15.97
Croatia,HRV,2021-04-16,16.67
Croatia,HRV,2021-04-17,17.15
Croatia,HRV,2021-04-18,17.21
Croatia,HRV,2021-04-19,17.32
Croatia,HRV,2021-04-20,17.59
Croatia,HRV,2021-04-21,18.02
Croatia,HRV,2021-04-22,18.53
Croatia,HRV,2021-04-23,19.11
Croatia,HRV,2021-04-24,19.5
Croatia,HRV,2021-04-25,19.74
Croatia,HRV,2021-04-26,19.82
Croatia,HRV,2021-04-27,20.17
Croatia,HRV,2021-04-28,20.49
Croatia,HRV,2021-04-29,21.65
Croatia,HRV,2021-04-30,22.36
Croatia,HRV,2021-05-01,22.52
Croatia,HRV,2021-05-02,22.55
Croatia,HRV,2021-05-03,22.86
Croatia,HRV,2021-05-04,23.43
Croatia,HRV,2021-05-05,24.3
Croatia,HRV,2021-05-06,25.45
Croatia,HRV,2021-05-07,26.77
Croatia,HRV,2021-05-08,27.73
Croatia,HRV,2021-05-09,28.08
Croatia,HRV,2021-05-10,28.64
Croatia,HRV,2021-05-11,29.44
Croatia,HRV,2021-05-13,31.47
Croatia,HRV,2021-05-14,32.51
Croatia,HRV,2021-05-15,33.42
Croatia,HRV,2021-05-16,33.48
Croatia,HRV,2021-05-17,33.99
Croatia,HRV,2021-05-18,34.89
Croatia,HRV,2021-05-19,35.98
Croatia,HRV,2021-05-21,38.44
Croatia,HRV,2021-05-22,39.23
Croatia,HRV,2021-05-23,39.27
Croatia,HRV,2021-05-24,39.83
Croatia,HRV,2021-05-25,39.9
Croatia,HRV,2021-05-26,40.82
Croatia,HRV,2021-05-27,41.85
Croatia,HRV,2021-05-28,42.74
Croatia,HRV,2021-05-29,43.39
Croatia,HRV,2021-05-30,43.45
Croatia,HRV,2021-05-31,44
Croatia,HRV,2021-06-01,44.75
Croatia,HRV,2021-06-02,45.83
Croatia,HRV,2021-06-03,46.03
Croatia,HRV,2021-06-04,46.79
Croatia,HRV,2021-06-05,47.19
Croatia,HRV,2021-06-06,47.23
Croatia,HRV,2021-06-07,47.65
Croatia,HRV,2021-06-08,48.33
Croatia,HRV,2021-06-10,50.69
Croatia,HRV,2021-06-11,51.79
Croatia,HRV,2021-06-13,53.09
Croatia,HRV,2021-06-14,53.71
Croatia,HRV,2021-06-15,54.5
Croatia,HRV,2021-06-16,55.06
Croatia,HRV,2021-06-18,57.52
Croatia,HRV,2021-06-20,58.54
Croatia,HRV,2021-06-21,59.04
Croatia,HRV,2021-06-22,59.29
Croatia,HRV,2021-06-23,60.16
Croatia,HRV,2021-06-25,62.1
Croatia,HRV,2021-06-26,62.64
Croatia,HRV,2021-06-27,62.76
Croatia,HRV,2021-06-28,63.15
Croatia,HRV,2021-06-29,63.85
Croatia,HRV,2021-07-02,65.33
Croatia,HRV,2021-07-03,66.11
Croatia,HRV,2021-07-04,66.23
Croatia,HRV,2021-07-05,66.68
Croatia,HRV,2021-07-06,67.34
Croatia,HRV,2021-07-07,68.02
Croatia,HRV,2021-07-09,69.29
Croatia,HRV,2021-07-10,69.83
Croatia,HRV,2021-07-11,69.9
Croatia,HRV,2021-07-12,70.29
Croatia,HRV,2021-07-13,70.68
Croatia,HRV,2021-07-14,71.23
Croatia,HRV,2021-07-16,72.11
Croatia,HRV,2021-07-17,72.34
Croatia,HRV,2021-07-18,72.38
Croatia,HRV,2021-07-19,72.72
Croatia,HRV,2021-07-20,73.16
Croatia,HRV,2021-07-21,73.57
Croatia,HRV,2021-07-22,73.96
Croatia,HRV,2021-07-23,74.37
Croatia,HRV,2021-07-25,74.65
Croatia,HRV,2021-07-26,74.89
Croatia,HRV,2021-07-27,75.22
Croatia,HRV,2021-07-28,75.49
Croatia,HRV,2021-07-30,76.14
Croatia,HRV,2021-07-31,76.38
Croatia,HRV,2021-08-01,76.44
Croatia,HRV,2021-08-02,76.7
Croatia,HRV,2021-08-03,76.9
Croatia,HRV,2021-08-04,77.15
Croatia,HRV,2021-08-05,77.17
Croatia,HRV,2021-08-06,77.38
Croatia,HRV,2021-08-07,77.5
Croatia,HRV,2021-08-08,77.54
Croatia,HRV,2021-08-09,77.71
Croatia,HRV,2021-08-10,77.93
Croatia,HRV,2021-08-11,78.13
Croatia,HRV,2021-08-12,78.35
Croatia,HRV,2021-08-13,78.56
Croatia,HRV,2021-08-15,78.66
Croatia,HRV,2021-08-16,78.82
Croatia,HRV,2021-08-17,78.97
Croatia,HRV,2021-08-18,79.19
Croatia,HRV,2021-08-19,79.41
Croatia,HRV,2021-08-20,79.6
Croatia,HRV,2021-08-21,79.7
Croatia,HRV,2021-08-22,79.71
Croatia,HRV,2021-08-23,79.88
Croatia,HRV,2021-08-24,80.09
Croatia,HRV,2021-08-26,80.51
Croatia,HRV,2021-08-27,80.72
Croatia,HRV,2021-08-28,80.81
Croatia,HRV,2021-08-29,80.85
Croatia,HRV,2021-08-30,81.01
Croatia,HRV,2021-09-01,81.36
Croatia,HRV,2021-09-02,81.54
Croatia,HRV,2021-09-03,81.72
Croatia,HRV,2021-09-04,81.8
Croatia,HRV,2021-09-05,81.81
Croatia,HRV,2021-09-06,81.94
Croatia,HRV,2021-09-08,82.23
Croatia,HRV,2021-09-09,82.41
Croatia,HRV,2021-09-10,82.55
Croatia,HRV,2021-09-11,82.64
Croatia,HRV,2021-09-12,82.65
Croatia,HRV,2021-09-13,82.77
Croatia,HRV,2021-09-14,82.92
Croatia,HRV,2021-09-15,83.09
Croatia,HRV,2021-09-16,83.28
Croatia,HRV,2021-09-17,83.48
Croatia,HRV,2021-09-18,83.57
Croatia,HRV,2021-09-19,83.59
Croatia,HRV,2021-09-20,83.72
Croatia,HRV,2021-09-21,83.88
Croatia,HRV,2021-09-22,84.06
Croatia,HRV,2021-09-23,84.29
Croatia,HRV,2021-09-24,84.46
Croatia,HRV,2021-09-25,84.54
Croatia,HRV,2021-09-26,84.56
Croatia,HRV,2021-09-27,84.69
Croatia,HRV,2021-09-28,84.84
Croatia,HRV,2021-09-29,85.06
Croatia,HRV,2021-09-30,85.27
Croatia,HRV,2021-10-02,85.53
Croatia,HRV,2021-10-04,85.68
Croatia,HRV,2021-10-05,85.87
Croatia,HRV,2021-10-06,86.05
Croatia,HRV,2021-10-07,86.24
Croatia,HRV,2021-10-09,86.5
Croatia,HRV,2021-10-10,86.51
Croatia,HRV,2021-10-11,86.62
Croatia,HRV,2021-10-12,86.77
Croatia,HRV,2021-10-13,86.92
Croatia,HRV,2021-10-14,87.1
Croatia,HRV,2021-10-15,87.25
Croatia,HRV,2021-10-16,87.34
Croatia,HRV,2021-10-17,87.35
Croatia,HRV,2021-10-18,87.44
Croatia,HRV,2021-10-19,87.59
Croatia,HRV,2021-10-20,87.77
Croatia,HRV,2021-10-21,87.98
Croatia,HRV,2021-10-22,88.19
Croatia,HRV,2021-10-23,88.28
Croatia,HRV,2021-10-24,88.3
Croatia,HRV,2021-10-25,88.48
Croatia,HRV,2021-10-26,88.71
Croatia,HRV,2021-10-28,89.31
Croatia,HRV,2021-10-29,89.58
Croatia,HRV,2021-10-31,89.73
Croatia,HRV,2021-11-01,89.75
Croatia,HRV,2021-11-02,90
Croatia,HRV,2021-11-03,90.36
Croatia,HRV,2021-11-04,90.78
Croatia,HRV,2021-11-05,91.2
Croatia,HRV,2021-11-06,91.56
Croatia,HRV,2021-11-09,92.61
Croatia,HRV,2021-11-10,93.29
Croatia,HRV,2021-11-12,94.72
Croatia,HRV,2021-11-13,95.42
Croatia,HRV,2021-11-14,95.58
Croatia,HRV,2021-11-16,96.75
Croatia,HRV,2021-11-17,97.55
Croatia,HRV,2021-11-18,97.72
Croatia,HRV,2021-11-19,98.33
Croatia,HRV,2021-11-20,98.8
Croatia,HRV,2021-11-21,98.9
Croatia,HRV,2021-11-22,99.27
Croatia,HRV,2021-11-23,99.81
Croatia,HRV,2021-11-24,100.42
Croatia,HRV,2021-11-25,101.08
Croatia,HRV,2021-11-26,101.6
Croatia,HRV,2021-11-27,102.01
Croatia,HRV,2021-11-28,102.1
Croatia,HRV,2021-11-29,102.51
Croatia,HRV,2021-11-30,103.07
Croatia,HRV,2021-12-01,103.68
Croatia,HRV,2021-12-02,104.25
Croatia,HRV,2021-12-04,105.34
Croatia,HRV,2021-12-05,105.44
Croatia,HRV,2021-12-06,105.87
Croatia,HRV,2021-12-07,106.42
Croatia,HRV,2021-12-08,107.04
Croatia,HRV,2021-12-10,108.21
Croatia,HRV,2021-12-11,108.72
Croatia,HRV,2021-12-12,108.84
Croatia,HRV,2021-12-13,109.34
Croatia,HRV,2021-12-14,109.96
Croatia,HRV,2021-12-15,110.69
Croatia,HRV,2021-12-16,111.42
Croatia,HRV,2021-12-17,112.13
Croatia,HRV,2021-12-18,112.7
Croatia,HRV,2021-12-19,112.86
Croatia,HRV,2021-12-20,113.4
Croatia,HRV,2021-12-21,114.07
Croatia,HRV,2021-12-22,114.72
Croatia,HRV,2021-12-23,115.17
Croatia,HRV,2021-12-24,115.3
Croatia,HRV,2021-12-25,115.3
Croatia,HRV,2021-12-26,115.31
Croatia,HRV,2021-12-27,115.69
Croatia,HRV,2021-12-28,116.24
Croatia,HRV,2021-12-29,116.84
Croatia,HRV,2021-12-30,117.24
Croatia,HRV,2021-12-31,117.35
Croatia,HRV,2022-01-01,117.35
Croatia,HRV,2022-01-02,117.4
Croatia,HRV,2022-01-03,117.75
Croatia,HRV,2022-01-04,118.3
Croatia,HRV,2022-01-05,118.89
Croatia,HRV,2022-01-06,118.94
Croatia,HRV,2022-01-07,119.47
Croatia,HRV,2022-01-08,119.89
Croatia,HRV,2022-01-09,120.04
Croatia,HRV,2022-01-10,120.4
Croatia,HRV,2022-01-11,120.98
Croatia,HRV,2022-01-12,121.6
Croatia,HRV,2022-01-13,122.16
Croatia,HRV,2022-01-14,122.7
Croatia,HRV,2022-01-15,123.08
Croatia,HRV,2022-01-16,123.15
Croatia,HRV,2022-01-17,123.43
Croatia,HRV,2022-01-18,123.82
Croatia,HRV,2022-01-19,124.22
Croatia,HRV,2022-01-20,124.6
Croatia,HRV,2022-01-21,124.9
Croatia,HRV,2022-01-22,125.18
Croatia,HRV,2022-01-23,125.2
Croatia,HRV,2022-01-24,125.36
Croatia,HRV,2022-01-25,125.59
Croatia,HRV,2022-01-26,125.83
Croatia,HRV,2022-01-27,126.06
Croatia,HRV,2022-01-28,126.29
Croatia,HRV,2022-01-29,126.42
Croatia,HRV,2022-01-30,126.44
Croatia,HRV,2022-01-31,126.56
Croatia,HRV,2022-02-01,126.73
Croatia,HRV,2022-02-02,126.9
Croatia,HRV,2022-02-03,127.08
Croatia,HRV,2022-02-04,127.23
Croatia,HRV,2022-02-05,127.35
Croatia,HRV,2022-02-06,127.35
Croatia,HRV,2022-02-07,127.45
Croatia,HRV,2022-02-08,127.57
Croatia,HRV,2022-02-09,127.72
Croatia,HRV,2022-02-10,127.84
Croatia,HRV,2022-02-11,127.94
Croatia,HRV,2022-02-12,128.03
Croatia,HRV,2022-02-13,128.03
Croatia,HRV,2022-02-14,128.09
Croatia,HRV,2022-02-15,128.19
Croatia,HRV,2022-02-16,128.3
Croatia,HRV,2022-02-17,128.39
Croatia,HRV,2022-02-18,128.48
Croatia,HRV,2022-02-19,128.54
Croatia,HRV,2022-02-20,128.54
Croatia,HRV,2022-02-21,128.6
Croatia,HRV,2022-02-22,128.66
Croatia,HRV,2022-02-23,128.75
Croatia,HRV,2022-02-24,128.79
Croatia,HRV,2022-02-25,128.85
Croatia,HRV,2022-02-26,128.88
Croatia,HRV,2022-02-27,128.88
Croatia,HRV,2022-02-28,128.91
Croatia,HRV,2022-03-01,128.94
Croatia,HRV,2022-03-02,128.99
Croatia,HRV,2022-03-03,129.02
Croatia,HRV,2022-03-04,129.06
Croatia,HRV,2022-03-05,129.07
Croatia,HRV,2022-03-06,129.08
Croatia,HRV,2022-03-07,129.1
Croatia,HRV,2022-03-08,129.12
Croatia,HRV,2022-03-09,129.17
Croatia,HRV,2022-03-10,129.2
Croatia,HRV,2022-03-11,129.24
Croatia,HRV,2022-03-12,129.25
Croatia,HRV,2022-03-13,129.25
Croatia,HRV,2022-03-14,129.27
Croatia,HRV,2022-03-15,129.3
Croatia,HRV,2022-03-16,129.34
Croatia,HRV,2022-03-17,129.37
Croatia,HRV,2022-03-18,129.41
Croatia,HRV,2022-03-19,129.43
Croatia,HRV,2022-03-20,129.43
Croatia,HRV,2022-03-21,129.45
Croatia,HRV,2022-03-22,129.48
Croatia,HRV,2022-03-23,129.52
Croatia,HRV,2022-03-25,129.57
Croatia,HRV,2022-03-26,129.58
Croatia,HRV,2022-03-27,129.58
Croatia,HRV,2022-03-29,129.62
Croatia,HRV,2022-04-02,129.72
Croatia,HRV,2022-04-04,129.74
Croatia,HRV,2022-04-05,129.76
Croatia,HRV,2022-04-06,129.81
Croatia,HRV,2022-04-07,129.83
Croatia,HRV,2022-04-08,129.85
Croatia,HRV,2022-04-09,129.86
Croatia,HRV,2022-04-10,129.86
Croatia,HRV,2022-04-11,129.87
Croatia,HRV,2022-04-12,129.89
Croatia,HRV,2022-04-13,129.91
Croatia,HRV,2022-04-14,129.93
Croatia,HRV,2022-04-17,129.94
Croatia,HRV,2022-04-18,129.94
Croatia,HRV,2022-04-19,129.95
Croatia,HRV,2022-04-20,129.98
Croatia,HRV,2022-04-22,130.02
Croatia,HRV,2022-04-23,130.02
Croatia,HRV,2022-04-24,130.02
Croatia,HRV,2022-04-25,130.03
Croatia,HRV,2022-04-26,130.05
Croatia,HRV,2022-04-27,130.07
Croatia,HRV,2022-04-28,130.09
Croatia,HRV,2022-04-29,130.1
Croatia,HRV,2022-04-30,130.11
Croatia,HRV,2022-05-01,130.11
Croatia,HRV,2022-05-02,130.12
Croatia,HRV,2022-05-03,130.13
Croatia,HRV,2022-05-04,130.15
Croatia,HRV,2022-05-05,130.16
Croatia,HRV,2022-05-06,130.18
Croatia,HRV,2022-05-07,130.18
Croatia,HRV,2022-05-08,130.18
Croatia,HRV,2022-05-09,130.19
Croatia,HRV,2022-05-10,130.19
Croatia,HRV,2022-05-11,130.21
Croatia,HRV,2022-05-12,130.22
Croatia,HRV,2022-05-13,130.23
Croatia,HRV,2022-05-14,130.24
Croatia,HRV,2022-05-15,130.24
Croatia,HRV,2022-05-16,130.24
Croatia,HRV,2022-05-17,130.25
Croatia,HRV,2022-05-18,130.27
Croatia,HRV,2022-05-19,130.27
Croatia,HRV,2022-05-20,130.28
Croatia,HRV,2022-05-21,130.28
Croatia,HRV,2022-05-23,130.29
Croatia,HRV,2022-05-24,130.3
Croatia,HRV,2022-05-25,130.31
Croatia,HRV,2022-05-26,130.32
Croatia,HRV,2022-05-27,130.33
Croatia,HRV,2022-05-28,130.33
Croatia,HRV,2022-05-30,130.33
Croatia,HRV,2022-05-31,130.34
Croatia,HRV,2022-06-01,130.35
Croatia,HRV,2022-06-02,130.36
Croatia,HRV,2022-06-03,130.36
Croatia,HRV,2022-06-04,130.37
Croatia,HRV,2022-06-05,130.37
Croatia,HRV,2022-06-06,130.37
Croatia,HRV,2022-06-07,130.38
Croatia,HRV,2022-06-08,130.39
Croatia,HRV,2022-06-09,130.39
Croatia,HRV,2022-06-10,130.4
Croatia,HRV,2022-06-11,130.4
Croatia,HRV,2022-06-12,130.4
Croatia,HRV,2022-06-13,130.4
Croatia,HRV,2022-06-14,130.41
Croatia,HRV,2022-06-15,130.42
Croatia,HRV,2022-06-16,130.42
Croatia,HRV,2022-06-17,130.42
Croatia,HRV,2022-06-18,130.42
Croatia,HRV,2022-06-19,130.42
Croatia,HRV,2022-06-20,130.43
Croatia,HRV,2022-06-21,130.43
Croatia,HRV,2022-06-23,130.44
Croatia,HRV,2022-06-24,130.44
Croatia,HRV,2022-06-25,130.44
Croatia,HRV,2022-06-26,130.44
Croatia,HRV,2022-06-27,130.45
Croatia,HRV,2022-06-28,130.46
Croatia,HRV,2022-06-29,130.47
Croatia,HRV,2022-06-30,130.47
Croatia,HRV,2022-07-03,130.48
Croatia,HRV,2022-07-04,130.49
Croatia,HRV,2022-07-05,130.49
Croatia,HRV,2022-07-06,130.5
Croatia,HRV,2022-07-08,130.51
Croatia,HRV,2022-07-09,130.51
Croatia,HRV,2022-07-10,130.51
Croatia,HRV,2022-07-11,130.52
Croatia,HRV,2022-07-13,130.54
Croatia,HRV,2022-07-14,130.55
Croatia,HRV,2022-07-15,130.56
Croatia,HRV,2022-07-16,130.56
Croatia,HRV,2022-07-17,130.56
Croatia,HRV,2022-07-18,130.56
Croatia,HRV,2022-07-19,130.57
Croatia,HRV,2022-07-20,130.57
Croatia,HRV,2022-07-21,130.58
Croatia,HRV,2022-07-22,130.59
Croatia,HRV,2022-07-23,130.59
Croatia,HRV,2022-07-24,130.59
Croatia,HRV,2022-07-25,130.6
Croatia,HRV,2022-07-26,130.6
Croatia,HRV,2022-07-27,130.61
Croatia,HRV,2022-07-28,130.62
Croatia,HRV,2022-07-29,130.62
Croatia,HRV,2022-07-30,130.62
Croatia,HRV,2022-07-31,130.62
Croatia,HRV,2022-08-01,130.63
Croatia,HRV,2022-08-02,130.64
Croatia,HRV,2022-08-03,130.64
Croatia,HRV,2022-08-06,130.65
Croatia,HRV,2022-08-07,130.65
Croatia,HRV,2022-08-08,130.66
Croatia,HRV,2022-08-09,130.66
Croatia,HRV,2022-08-10,130.66
Croatia,HRV,2022-08-11,130.67
Croatia,HRV,2022-08-12,130.68
Croatia,HRV,2022-08-13,130.68
Croatia,HRV,2022-08-16,130.68
Croatia,HRV,2022-08-17,130.69
Croatia,HRV,2022-08-18,130.7
Croatia,HRV,2022-08-19,130.71
Croatia,HRV,2022-08-20,130.71
Croatia,HRV,2022-08-21,130.71
Croatia,HRV,2022-08-22,130.72
Croatia,HRV,2022-08-24,130.74
Croatia,HRV,2022-08-25,130.75
Croatia,HRV,2022-08-26,130.77
Croatia,HRV,2022-08-27,130.77
Croatia,HRV,2022-08-28,130.77
Croatia,HRV,2022-08-29,130.78
Croatia,HRV,2022-08-30,130.79
Croatia,HRV,2022-08-31,130.8
Croatia,HRV,2022-09-01,130.81
Croatia,HRV,2022-09-02,130.83
Croatia,HRV,2022-09-03,130.83
Croatia,HRV,2022-09-04,130.83
Croatia,HRV,2022-09-05,130.83
